pincode,statename,district,latitude,longitude,track_count,max_wind,decay_score,track_norm,wind_norm,decay_norm,cyclone_score,risk_level,cyclone_explanation
585412,KARNATAKA,BIDAR,17.69805556,77.21366667,18,30.0,0.0915263881868119,3.061224489795918,20.0,1.7675773029849833,8.67,Very Low,"Minimal cyclone history within 200 km. Only 18 storm track points recorded nearby, with peak winds of 30 knots. This area is largely sheltered from tropical cyclone paths."
585413,KARNATAKA,BIDAR,17.59,77.19,17,30.0,0.0783518942136034,2.891156462585034,20.0,1.5131486405338286,8.53,Very Low,"Minimal cyclone history within 200 km. Only 17 storm track points recorded nearby, with peak winds of 30 knots. This area is largely sheltered from tropical cyclone paths."
585414,KARNATAKA,BIDAR,17.88295,77.3066,18,30.0,0.0975981966084496,3.061224489795918,20.0,1.884837373733698,8.7,Very Low,"Minimal cyclone history within 200 km. Only 18 storm track points recorded nearby, with peak winds of 30 knots. This area is largely sheltered from tropical cyclone paths."
585416,KARNATAKA,BIDAR,17.9116389,77.5193611,22,40.0,0.2687326638033349,3.741496598639456,26.666666666666668,5.18982302830467,12.13,Very Low,"Minimal cyclone history within 200 km. Only 22 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
585417,KARNATAKA,BIDAR,24.11,91.49,97,122.0,0.3216622074600453,16.496598639455783,81.33333333333333,6.212009764593198,36.62,Moderate,"Moderate cyclone exposure based on historical data. 97 track points within 200 km, with peak winds reaching 122 knots. This area lies within reach of Bay of Bengal or Arabian Sea systems."
585418,KARNATAKA,BIDAR,17.9116389,77.5193611,22,40.0,0.2687326638033349,3.741496598639456,26.666666666666668,5.18982302830467,12.13,Very Low,"Minimal cyclone history within 200 km. Only 22 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
585419,KARNATAKA,BIDAR,15.28591667,76.64408333,18,67.0,0.0444091576846885,3.061224489795918,44.66666666666666,0.8576392090106226,17.07,Low,"Limited cyclone activity in the surrounding region. 18 track points within 200 km, with maximum recorded winds of 67 knots. Occasional exposure to weakening systems is possible."
585421,KARNATAKA,BIDAR,17.9116389,77.5193611,22,40.0,0.2687326638033349,3.741496598639456,26.666666666666668,5.18982302830467,12.13,Very Low,"Minimal cyclone history within 200 km. Only 22 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
585436,KARNATAKA,BIDAR,17.9116389,77.5193611,22,40.0,0.2687326638033349,3.741496598639456,26.666666666666668,5.18982302830467,12.13,Very Low,"Minimal cyclone history within 200 km. Only 22 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
585437,KARNATAKA,BIDAR,17.9116389,77.5193611,22,40.0,0.2687326638033349,3.741496598639456,26.666666666666668,5.18982302830467,12.13,Very Low,"Minimal cyclone history within 200 km. Only 22 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
585443,KARNATAKA,BIDAR,17.9116389,77.5193611,22,40.0,0.2687326638033349,3.741496598639456,26.666666666666668,5.18982302830467,12.13,Very Low,"Minimal cyclone history within 200 km. Only 22 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
585444,KARNATAKA,BIDAR,13.32188889,76.86052778,69,47.0,0.2271216525591409,11.73469387755102,31.33333333333333,4.386222225448034,16.76,Low,"Limited cyclone activity in the surrounding region. 69 track points within 200 km, with maximum recorded winds of 47 knots. Occasional exposure to weakening systems is possible."
585445,KARNATAKA,BIDAR,17.8122,76.8534,13,25.0,0.0677462391637621,2.2108843537414966,16.666666666666668,1.308329948124324,7.04,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
585446,KARNATAKA,BIDAR,18.0451,77.2284,18,30.0,0.0638988652226463,3.061224489795918,20.0,1.2340286347093132,8.53,Very Low,"Minimal cyclone history within 200 km. Only 18 storm track points recorded nearby, with peak winds of 30 knots. This area is largely sheltered from tropical cyclone paths."
585447,KARNATAKA,BIDAR,17.8155,76.7971,12,25.0,0.047992209297986,2.0408163265306123,16.666666666666668,0.9268358727548708,6.88,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 25 knots. This area is largely sheltered from tropical cyclone paths."
585448,KARNATAKA,BIDAR,18.3724,77.2922,22,30.0,0.0463761787592361,3.741496598639456,20.0,0.8956267432588557,8.72,Very Low,"Minimal cyclone history within 200 km. Only 22 storm track points recorded nearby, with peak winds of 30 knots. This area is largely sheltered from tropical cyclone paths."
586101,KARNATAKA,VIJAYAPURA,16.831644599999997,75.71638149999998,10,35.0,0.0382985230548729,1.7006802721088434,23.33333333333333,0.7396293181750919,9.03,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586103,KARNATAKA,VIJAYAPURA,16.8497266,75.7103326,10,35.0,0.0370878475910332,1.7006802721088434,23.33333333333333,0.7162484931085985,9.03,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586104,KARNATAKA,VIJAYAPURA,16.8828206,75.6611748,10,35.0,0.0382827276990791,1.7006802721088434,23.33333333333333,0.7393242748652142,9.03,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586108,KARNATAKA,VIJAYAPURA,16.7327149,75.7892489,10,40.0,0.0383494182834088,1.7006802721088434,26.666666666666668,0.7406122177800303,10.2,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586109,KARNATAKA,VIJAYAPURA,16.807709,75.7262477,10,35.0,0.0395438618639597,1.7006802721088434,23.33333333333333,0.7636795692237337,9.04,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586111,KARNATAKA,VIJAYAPURA,17.3002474,76.0574673,13,35.0,0.0142967693494543,2.2108843537414966,23.33333333333333,0.2761022860044222,9.12,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586112,KARNATAKA,VIJAYAPURA,16.9508212,75.9188783,10,40.0,0.0209544372172186,1.7006802721088434,26.666666666666668,0.4046766004398767,10.11,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586113,KARNATAKA,VIJAYAPURA,16.638823199999997,75.49356689999999,12,35.0,1.1849113148179706,2.0408163265306123,23.33333333333333,22.883262276748788,14.7,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586114,KARNATAKA,VIJAYAPURA,16.92168785,75.47741125,11,35.0,0.0455482296562649,1.870748299319728,23.33333333333333,0.8796372120271442,9.13,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586115,KARNATAKA,VIJAYAPURA,16.8398223,76.11649985,13,40.0,0.0212158903886898,2.2108843537414966,26.666666666666668,0.4097258403458882,10.32,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586116,KARNATAKA,VIJAYAPURA,16.450214250000002,76.12844045,9,40.0,0.0425008088611442,1.530612244897959,26.666666666666668,0.8207847658986533,10.15,Very Low,"Minimal cyclone history within 200 km. Only 9 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586117,KARNATAKA,VIJAYAPURA,17.1151783,75.7754087,10,35.0,0.0189760265852083,1.7006802721088434,23.33333333333333,0.3664691086071596,8.94,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586118,KARNATAKA,VIJAYAPURA,16.66303025,76.32136095,13,40.0,0.0222414313572227,2.2108843537414966,26.666666666666668,0.4295313082024379,10.33,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586119,KARNATAKA,VIJAYAPURA,16.988615000000003,75.72225449999999,10,35.0,0.025623722996903,1.7006802721088434,23.33333333333333,0.4948508521373768,8.97,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586120,KARNATAKA,VIJAYAPURA,16.73880335,76.2316171,13,40.0,0.0218424524230258,2.2108843537414966,26.666666666666668,0.4218261411743651,10.32,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586121,KARNATAKA,VIJAYAPURA,16.5376728,75.7836588,11,40.0,0.0485671515601915,1.870748299319728,26.666666666666668,0.937939281436606,10.32,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586122,KARNATAKA,VIJAYAPURA,16.653413800000003,75.8220757,10,40.0,0.0392208887363737,1.7006802721088434,26.666666666666668,0.7574422426875875,10.2,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586123,KARNATAKA,VIJAYAPURA,16.958653,76.3753045,13,40.0,0.0167831337624271,2.2108843537414966,26.666666666666668,0.3241194905547648,10.3,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586124,KARNATAKA,VIJAYAPURA,16.2643574,76.26514055,11,45.0,0.0493622726526276,1.870748299319728,30.0,0.9532948310650484,11.49,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 45 knots. This area is largely sheltered from tropical cyclone paths."
586125,KARNATAKA,VIJAYAPURA,16.572388150000002,75.54557940000001,12,35.0,0.1721740494095086,2.0408163265306123,23.33333333333333,3.325062289993365,9.81,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586127,KARNATAKA,VIJAYAPURA,16.822613599999997,75.95617005,11,40.0,0.0247891877598645,1.870748299319728,26.666666666666668,0.4787341280673768,10.2,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586128,KARNATAKA,VIJAYAPURA,16.8514677,76.2884592,14,40.0,0.0191685916121213,2.380952380952381,26.666666666666668,0.3701879658423586,10.38,Very Low,"Minimal cyclone history within 200 km. Only 14 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586129,KARNATAKA,VIJAYAPURA,16.23652215,76.14548575,11,40.0,0.0897765037075754,1.870748299319728,26.666666666666668,1.7337831573880762,10.52,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586130,KARNATAKA,VIJAYAPURA,16.8072045,75.5512332,11,35.0,0.0813475290812934,1.870748299319728,23.33333333333333,1.5710009856886678,9.31,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586162,KARNATAKA,VIJAYAPURA,17.0801,75.9282,11,35.0,0.0175475595000891,1.870748299319728,23.33333333333333,0.3388822448868946,9.0,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586170,KARNATAKA,VIJAYAPURA,16.5613232,75.54039875000001,10,35.0,0.1595358378469034,1.7006802721088434,23.33333333333333,3.080990428851115,9.62,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586201,KARNATAKA,VIJAYAPURA,16.3869319,75.88424205,11,40.0,0.0759261984936007,1.870748299319728,26.666666666666668,1.4663030828365962,10.45,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586202,KARNATAKA,VIJAYAPURA,17.062532949999998,76.2218052,14,40.0,0.0168957323141555,2.380952380952381,26.666666666666668,0.3262940180142979,10.37,Very Low,"Minimal cyclone history within 200 km. Only 14 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586203,KARNATAKA,VIJAYAPURA,16.6613653,76.02175349999999,11,40.0,0.0292938247158556,1.870748299319728,26.666666666666668,0.565728646253167,10.22,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586204,KARNATAKA,VIJAYAPURA,17.2557675,75.77076149999999,10,35.0,0.0158785535616738,1.7006802721088434,23.33333333333333,0.3066500430734811,8.92,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586205,KARNATAKA,VIJAYAPURA,17.3611185,75.673173,11,35.0,0.0157344323792489,1.870748299319728,23.33333333333333,0.3038667437870103,8.99,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586206,KARNATAKA,VIJAYAPURA,17.0834086,76.332123,16,40.0,0.0174252930014038,2.7210884353741496,26.666666666666668,0.3365210079554138,10.51,Very Low,"Minimal cyclone history within 200 km. Only 16 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586207,KARNATAKA,VIJAYAPURA,17.3238069,75.8729982,12,35.0,0.0147360650399777,2.0408163265306123,23.33333333333333,0.2845860589058877,9.05,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586208,KARNATAKA,VIJAYAPURA,16.5630242,76.1551865,10,40.0,0.0301927772311403,1.7006802721088434,26.666666666666668,0.5830894106617365,10.16,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586209,KARNATAKA,VIJAYAPURA,17.223544,75.912781,11,35.0,0.0152509274568935,1.870748299319728,23.33333333333333,0.294529192687621,8.99,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586210,KARNATAKA,VIJAYAPURA,16.4712131,75.7308197,11,40.0,0.0541616430271358,1.870748299319728,26.666666666666668,1.0459813044489257,10.34,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586211,KARNATAKA,VIJAYAPURA,17.25087955,75.94041385,14,35.0,0.0160434518342792,2.380952380952381,23.33333333333333,0.3098345939962579,9.2,Very Low,"Minimal cyclone history within 200 km. Only 14 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
586212,KARNATAKA,VIJAYAPURA,16.3613555,76.19392,10,40.0,0.0486247774105954,1.7006802721088434,26.666666666666668,0.9390521642593312,10.25,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586213,KARNATAKA,VIJAYAPURA,16.3981103,75.9695464,11,40.0,0.0740307211962519,1.870748299319728,26.666666666666668,1.4296972174081617,10.44,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586214,KARNATAKA,VIJAYAPURA,16.5300889,76.30204585,12,40.0,0.0272697550923509,2.0408163265306123,26.666666666666668,0.5266393781519729,10.28,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586215,KARNATAKA,VIJAYAPURA,16.97569085,76.0248184,13,40.0,0.0196643575117147,2.2108843537414966,26.666666666666668,0.3797623035724413,10.31,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586216,KARNATAKA,VIJAYAPURA,16.4857322,75.8650147,11,40.0,0.0501285245779172,1.870748299319728,26.666666666666668,0.9680928531255936,10.32,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
586217,KARNATAKA,VIJAYAPURA,17.1387331,76.1344823,13,35.0,0.0156867955801754,2.2108843537414966,23.33333333333333,0.3029467716729873,9.13,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
587101,KARNATAKA,BAGALKOT,16.18229565,75.69957935,12,40.0,0.0694890210381628,2.0408163265306123,26.666666666666668,1.341986926688329,10.49,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587102,KARNATAKA,BAGALKOT,16.1851725,75.6200713,12,40.0,0.0580157575758089,2.0408163265306123,26.666666666666668,1.1204127939275008,10.43,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587103,KARNATAKA,BAGALKOT,16.183133499999997,75.696237,12,40.0,0.0686989971085003,2.0408163265306123,26.666666666666668,1.3267298145641588,10.48,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587104,KARNATAKA,BAGALKOT,16.18125,75.696235,12,40.0,0.0687122463655048,2.0408163265306123,26.666666666666668,1.3269856870663568,10.48,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587111,KARNATAKA,BAGALKOT,16.1850205,75.696234,12,40.0,0.0686811943678206,2.0408163265306123,26.666666666666668,1.3263860042054223,10.48,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587112,KARNATAKA,BAGALKOT,16.0988,75.9285,11,40.0,0.2697997205177264,1.870748299319728,26.666666666666668,5.210430257178452,11.38,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587113,KARNATAKA,BAGALKOT,16.333258,75.286692,11,35.0,0.0463098644865481,1.870748299319728,23.33333333333333,0.8943460677554367,9.14,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
587114,KARNATAKA,BAGALKOT,16.1207,76.0063,10,40.0,0.336314710876874,1.7006802721088434,26.666666666666668,6.494982063452339,11.64,Very Low,"Minimal cyclone history within 200 km. Only 10 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587115,KARNATAKA,BAGALKOT,16.18502,75.696234,12,40.0,0.0686811993510869,2.0408163265306123,26.666666666666668,1.3263861004433344,10.48,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587116,KARNATAKA,BAGALKOT,16.340847500000002,75.6282314,11,40.0,0.05540194984267,1.870748299319728,26.666666666666668,1.0699343765553109,10.35,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587117,KARNATAKA,BAGALKOT,16.340846,75.6219858,11,40.0,0.0551987050944139,1.870748299319728,26.666666666666668,1.06600927024351,10.35,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587118,KARNATAKA,BAGALKOT,16.055623,76.080442,13,45.0,0.1032352645874419,2.2108843537414966,30.0,1.9937016435081496,11.88,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 45 knots. This area is largely sheltered from tropical cyclone paths."
587119,KARNATAKA,BAGALKOT,16.5043249,75.2917462,13,35.0,0.0635165202159857,2.2108843537414966,23.33333333333333,1.226644705669052,9.36,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
587120,KARNATAKA,BAGALKOT,16.0831125,76.0546495,11,40.0,0.1425195451766168,1.870748299319728,26.666666666666668,2.752368123297466,10.77,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587121,KARNATAKA,BAGALKOT,16.4512,75.362,12,35.0,0.0646071912175103,2.0408163265306123,23.33333333333333,1.247707978737184,9.29,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
587122,KARNATAKA,BAGALKOT,16.333257,75.286693,11,35.0,0.0463099088812804,1.870748299319728,23.33333333333333,0.8943469251160582,9.14,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
587124,KARNATAKA,BAGALKOT,16.061179,76.054649,11,40.0,0.1202035956168662,1.870748299319728,26.666666666666668,2.3213977035332505,10.66,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587125,KARNATAKA,BAGALKOT,15.95921,76.13135,13,45.0,0.0648406174589237,2.2108843537414966,30.0,1.2522159565391846,11.7,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 45 knots. This area is largely sheltered from tropical cyclone paths."
587154,KARNATAKA,BAGALKOT,16.061177,76.054651,11,40.0,0.1202005553828002,1.870748299319728,26.666666666666668,2.321338989878781,10.66,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587155,KARNATAKA,BAGALKOT,15.914953,75.676798,12,40.0,0.0561460866489167,2.0408163265306123,26.666666666666668,1.084305306678248,10.42,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587156,KARNATAKA,BAGALKOT,16.18502,75.69624,12,40.0,0.0686825755540392,2.0408163265306123,26.666666666666668,1.3264126779708754,10.48,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587157,KARNATAKA,BAGALKOT,16.205034,76.05927,11,40.0,0.2423368424496191,1.870748299319728,26.666666666666668,4.68006124656316,11.25,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587201,KARNATAKA,BAGALKOT,15.9149505,75.67680250000001,12,40.0,0.0561457815047801,2.0408163265306123,26.666666666666668,1.0842994136690218,10.42,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587202,KARNATAKA,BAGALKOT,15.91344,75.93175,13,40.0,0.0609621980470718,2.2108843537414966,26.666666666666668,1.1773150863130657,10.51,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587203,KARNATAKA,BAGALKOT,16.0357,75.7663,11,40.0,0.0717460316019792,1.870748299319728,26.666666666666668,1.3855748003522217,10.43,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587204,KARNATAKA,BAGALKOT,16.185025,75.6688145,12,40.0,0.063455736486402,2.0408163265306123,26.666666666666668,1.2254708372041054,10.46,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587205,KARNATAKA,BAGALKOT,16.05775,75.648,11,40.0,0.0599450263151905,1.870748299319728,26.666666666666668,1.1576712469555948,10.37,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587206,KARNATAKA,BAGALKOT,16.03885,75.53625,12,40.0,0.0668900420806559,2.0408163265306123,26.666666666666668,1.291794885821947,10.47,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587207,KARNATAKA,BAGALKOT,16.185018499999998,75.6962335,12,40.0,0.0686810996211604,2.0408163265306123,26.666666666666668,1.326384174437534,10.48,Very Low,"Minimal cyclone history within 200 km. Only 12 storm track points recorded nearby, with peak winds of 40 knots. This area is largely sheltered from tropical cyclone paths."
587301,KARNATAKA,BAGALKOT,16.5043289,75.2917432,13,35.0,0.0635165789792384,2.2108843537414966,23.33333333333333,1.2266458405176328,9.36,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
587311,KARNATAKA,BAGALKOT,16.5043274,75.2917427,13,35.0,0.0635161564515128,2.2108843537414966,23.33333333333333,1.226637680571277,9.36,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
587312,KARNATAKA,BAGALKOT,16.3868333,75.28669,13,35.0,0.0486224794476963,2.2108843537414966,23.33333333333333,0.939007785505357,9.29,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
587313,KARNATAKA,BAGALKOT,16.333256,75.286694,11,35.0,0.0463099532761352,1.870748299319728,23.33333333333333,0.894347782479048,9.14,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
587314,KARNATAKA,BAGALKOT,16.490427349999997,75.2018999,13,35.0,0.0463451917975533,2.2108843537414966,23.33333333333333,0.8950283163871732,9.27,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
587315,KARNATAKA,BAGALKOT,16.5043289,75.2917422,13,35.0,0.0635163325178013,2.2108843537414966,23.33333333333333,1.2266410808013253,9.36,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
587316,KARNATAKA,BAGALKOT,16.33326,75.28669,11,35.0,0.0463097756974534,1.870748299319728,23.33333333333333,0.8943443530413341,9.14,Very Low,"Minimal cyclone history within 200 km. Only 11 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
587330,KARNATAKA,BAGALKOT,16.5043269,75.2917442,13,35.0,0.0635164263721914,2.2108843537414966,23.33333333333333,1.2266428933375026,9.36,Very Low,"Minimal cyclone history within 200 km. Only 13 storm track points recorded nearby, with peak winds of 35 knots. This area is largely sheltered from tropical cyclone paths."
